10:20:08.801 | Info | '--- Starting ---' | 
10:21:00.528 | Info | '--- Starting ---' | 
10:21:02.627 | Info | '"C:/V1Home/utils/qpdf-10.5.0/bin/qpdf.exe" -decrypt "C:\\v1home\\pdf_poll\\203\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).PDF" "c:\\v1home\\temp\\pdf\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).PDF"' | 
10:21:02.624 | Info | 'Found file: C:\\v1home\\pdf_poll\\203\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).PDF' | 
10:21:04.179 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).PDF' | 
10:21:04.208 | Info | 'C:/v1home/utils/dbcaputil.exe DEPOSIT -s v1ap-whatever -o 32000 -l NORGE:CAPUTIL -u NORGE -p NORGE -dbcp NORGE_Purchase_Invoices -dbcs -i DbCapture.dbcs -y PDF -doc c:\\v1home\\temp\\pdf\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).PDF -t c:/v1home/temp/tag/Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).tag' | 
10:21:04.259 | Info | 'An error has occurred: Error: Command failed: C:/v1home/utils/dbcaputil.exe DEPOSIT -s v1ap-whatever -o 32000 -l NORGE:CAPUTIL -u NORGE -p NORGE -dbcp NORGE_Purchase_Invoices -dbcs -i DbCapture.dbcs -y PDF -doc "c:\\v1home\\temp\\pdf\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).PDF" -t "c:/v1home/temp/tag/Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).tag"\n\'C:/v1home/utils/dbcaputil.exe\' is not recognized as an internal or external command,\r\noperable program or batch file.\r\n' | 
10:21:04.268 | Info | 'Directory exists, no need to create the folder' | 
10:21:04.266 | Info | 'Moving this file: "C:\\v1home\\pdf_poll\\203\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).PDF" to Failed Directory: "c:\\v1home\\failed\\pdf\\203"' | 
10:22:42.727 | Info | '--- Starting ---' | 
10:22:44.841 | Info | 'Found file: C:\\v1home\\pdf_poll\\203\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
