09:46:49.818 | Info | '--- Starting ---' | 
09:46:49.835 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:46:50.803 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:47:46.257 | Info | '--- Starting ---' | 
09:47:46.277 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:47:46.402 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:49:22.019 | Info | '--- Starting ---' | 
09:49:22.033 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:49:22.184 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:50:47.185 | Info | '--- Starting ---' | 
09:50:47.203 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:50:47.347 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:51:51.973 | Info | '--- Starting ---' | 
09:51:51.989 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:51:52.124 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:53:54.324 | Info | '--- Starting ---' | 
09:53:54.342 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:53:54.471 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:54:49.471 | Info | '--- Starting ---' | 
09:54:49.486 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:54:49.610 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:58:04.589 | Info | '--- Starting ---' | 
09:58:04.606 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:58:04.730 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:58:19.080 | Info | '--- Starting ---' | 
09:58:37.664 | Info | '--- Starting ---' | 
09:58:37.684 | Info | 'Found file: C:\\v1home\\pdf_poll\\1\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:58:37.810 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1) - Copy.pdf' | 
09:58:50.960 | Info | '--- Starting ---' | 
10:09:35.063 | Info | '--- Starting ---' | 
10:11:39.387 | Info | '--- Starting ---' | 
10:11:42.339 | Info | '--- Starting ---' | 
10:13:09.469 | Info | '--- Starting ---' | 
10:14:08.103 | Info | 'Found file: C:\\v1home\\pdf_poll\\203\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).pdf' | 
10:14:08.271 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).pdf' | 
10:17:34.201 | Info | '--- Starting ---' | 
10:17:36.287 | Info | 'Found file: C:\\v1home\\pdf_poll\\203\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).pdf' | 
10:17:36.427 | Info | 'QPDF conversion successful for file: Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).pdf' | 
10:18:23.268 | Info | '--- Starting ---' | 
10:18:25.365 | Info | 'Found file: C:\\v1home\\pdf_poll\\203\\Factures Sébastien ROUSSEL - Facture janvier 2022 pour les heures de décembre (1).pdf' | 
